Order_ID,Customer_ID,age,Driver_ID,Restaurant_ID,Restaurant_Name,Restaurant_Branch,City,Order_Date,food_type,Order_Value,Delivery_Fee,Discount,Final_Amount,Payment_mode,Segment,Rating,Category
O3184,C271,28,D315,R350,"Pizza Hut","Pune B2",Pune,2023-06-08,Non-Veg,357,51,1,407,Cash,Regular,3,"Casual Dining"
O3185,C1894,18,D716,R15,Dominos,"Hyderabad B9",Hyderabad,2023-11-13,Non-Veg,841,44,77,808,Cash,Regular,4.7,"Fast Food"
O3186,C457,19,D65,R333,Dominos,"Pune B1",Pune,2023-12-21,Non-Veg,719,21,71,669,Cash,Regular,3.5,"Fast Food"
O3187,C1585,61,D58,R153,KFC,"Bangalore B1",Bangalore,2024-08-24,Non-Veg,640,22,8,654,UPI,Occasional,4.9,"Casual Dining"
O3188,C842,34,D520,R125,"Pizza Hut","Delhi B2",Delhi,2023-12-03,Veg,605,22,75,552,UPI,Occasional,4.2,"Casual Dining"
O3189,C1898,30,D77,R89,McDonalds,"Bangalore B6",Bangalore,2023-05-04,Veg,963,52,85,930,Cash,Occasional,4.1,Cafe
O3190,C1317,35,D334,R197,Dominos,"Delhi B4",Delhi,2024-05-24,Non-Veg,946,49,3,992,Card,Premium,4,"Casual Dining"
O3191,C979,32,D602,R55,"Pizza Hut","Delhi B3",Delhi,2024-02-11,Veg,796,35,53,778,UPI,Occasional,3.8,"Casual Dining"
O3192,C621,25,D759,R291,"Biryani House","Delhi B3",Delhi,2023-10-01,Veg,787,55,85,757,UPI,Premium,3.4,Cafe
O3193,C492,36,D262,R393,"Pizza Hut","Pune B6",Pune,2024-01-02,Non-Veg,381,35,104,312,UPI,Premium,3.7,"Casual Dining"
O3194,C1741,55,D324,R46,"Biryani House","Hyderabad B4",Hyderabad,2024-02-17,Veg,279,49,43,285,Cash,Occasional,3.9,"Fast Food"
O3195,C180,25,D13,R147,McDonalds,"Delhi B9",Delhi,2023-07-25,Non-Veg,742,45,131,656,Cash,Occasional,4.7,"Casual Dining"
O3196,C843,35,D359,R154,"Pizza Hut","Bangalore B7",Bangalore,2024-07-21,Veg,295,43,94,244,UPI,Occasional,3.9,"Fast Food"
O3197,C399,45,D312,R12,"Biryani House","Bangalore B7",Bangalore,2024-02-21,Non-Veg,987,60,44,1003,Cash,Regular,3.5,"Casual Dining"
O3198,C1846,35,D904,R16,McDonalds,"Hyderabad B9",Hyderabad,2024-03-03,Veg,233,43,65,211,UPI,Premium,3.3,"Fast Food"
O3199,C1198,37,D735,R218,McDonalds,"Pune B2",Pune,2024-08-20,Veg,470,37,55,452,UPI,Occasional,4.3,"Fast Food"
O3200,C1386,40,D129,R31,McDonalds,"Bangalore B6",Bangalore,2024-03-03,Non-Veg,266,29,23,272,UPI,Premium,4.8,"Fast Food"
O3201,C1010,34,D801,R218,McDonalds,"Pune B2",Pune,2023-04-15,Veg,770,30,60,740,UPI,Regular,3.1,"Fast Food"
O3202,C291,32,D49,R312,KFC,"Hyderabad B7",Hyderabad,2023-10-11,Veg,932,32,116,848,UPI,Regular,4.3,"Casual Dining"
O3203,C1190,31,D303,R379,Dominos,"Pune B6",Pune,2023-08-14,Veg,399,38,121,316,Cash,Regular,3.7,"Fast Food"
O3204,C1436,37,D859,R258,KFC,"Bangalore B3",Bangalore,2024-03-20,Non-Veg,963,60,80,943,Cash,Regular,3.9,"Fast Food"
O3205,C1776,34,D620,R353,"Biryani House","Pune B2",Pune,2024-01-16,Non-Veg,945,22,13,954,Cash,Occasional,3.4,"Casual Dining"
O3206,C1547,63,D585,R254,KFC,"Hyderabad B4",Hyderabad,2023-04-12,Non-Veg,226,50,140,136,UPI,Regular,3.9,"Fast Food"
O3207,C1907,60,D358,R25,"Biryani House","Pune B4",Pune,2023-12-16,Veg,341,50,134,257,Cash,Occasional,3.7,"Fast Food"
O3208,C643,28,D244,R386,"Pizza Hut","Mumbai B3",Mumbai,2023-09-22,Veg,746,43,73,716,UPI,Occasional,3.2,"Casual Dining"
O3209,C1875,50,D176,R16,McDonalds,"Hyderabad B9",Hyderabad,2024-02-25,Veg,679,52,93,638,Cash,Premium,4.4,"Fast Food"
O3210,C333,34,D98,R176,"Biryani House","Mumbai B2",Mumbai,2024-01-31,Veg,351,48,65,334,Card,Regular,4.4,"Casual Dining"
O3211,C256,62,D189,R285,"Pizza Hut","Hyderabad B9",Hyderabad,2024-06-08,Veg,410,41,133,318,Cash,Regular,4.4,"Fast Food"
O3212,C1694,27,D707,R111,Dominos,"Delhi B7",Delhi,2024-02-24,Non-Veg,772,53,119,706,UPI,Occasional,4.9,"Casual Dining"
O3213,C1118,54,D629,R12,"Biryani House","Bangalore B7",Bangalore,2023-11-18,Veg,682,21,79,624,Card,Premium,3.5,"Casual Dining"
O3214,C708,65,D283,R71,McDonalds,"Delhi B5",Delhi,2024-04-17,Veg,429,28,114,343,Cash,Regular,3.7,"Fast Food"
O3215,C514,40,D669,R91,Dominos,"Bangalore B2",Bangalore,2023-06-28,Veg,732,28,51,709,UPI,Occasional,4.2,Cafe
O3216,C1705,70,D452,R301,Dominos,"Mumbai B5",Mumbai,2023-09-11,Non-Veg,689,54,15,728,Card,Regular,4.8,Cafe
O3217,C669,36,D883,R7,"Biryani House","Delhi B7",Delhi,2023-07-11,Veg,942,37,110,869,UPI,Premium,3.9,Cafe
O3218,C1628,44,D254,R174,Dominos,"Pune B8",Pune,2023-08-14,Veg,417,31,28,420,Cash,Regular,3.5,Cafe
O3219,C687,28,D931,R13,Dominos,"Delhi B8",Delhi,2023-09-29,Non-Veg,501,29,72,458,UPI,Occasional,4.9,Cafe
O3220,C1561,60,D687,R53,KFC,"Hyderabad B5",Hyderabad,2023-11-24,Veg,233,57,143,147,UPI,Premium,3.5,"Fast Food"
O3221,C1583,39,D280,R389,"Biryani House","Bangalore B7",Bangalore,2024-04-17,Veg,358,24,27,355,UPI,Regular,3.5,"Fast Food"
O3222,C1190,40,D655,R394,McDonalds,"Pune B2",Pune,2024-03-10,Non-Veg,967,59,26,1000,UPI,Regular,3.6,"Fast Food"
O3223,C40,29,D717,R118,KFC,"Mumbai B4",Mumbai,2024-05-04,Non-Veg,287,34,118,203,UPI,Occasional,3.1,"Casual Dining"
O3224,C1946,38,D180,R260,KFC,"Mumbai B1",Mumbai,2024-04-05,Non-Veg,699,49,125,623,UPI,Regular,3.4,Cafe
O3225,C1371,37,D83,R368,Dominos,"Bangalore B4",Bangalore,2023-08-04,Non-Veg,227,20,138,109,Cash,Occasional,5,Cafe
O3226,C1514,29,D582,R378,"Biryani House","Mumbai B8",Mumbai,2023-11-12,Veg,351,42,60,333,Card,Regular,4.6,Cafe
O3227,C1192,26,D624,R367,Dominos,"Pune B7",Pune,2023-12-10,Non-Veg,590,22,4,608,Cash,Premium,3.5,"Fast Food"
O3228,C899,33,D117,R208,"Biryani House","Pune B2",Pune,2023-03-24,Veg,940,34,67,907,Cash,Regular,3.5,"Fast Food"
O3229,C862,44,D325,R394,McDonalds,"Pune B2",Pune,2024-01-09,Veg,408,40,16,432,Card,Regular,4.9,"Fast Food"
O3230,C647,25,D446,R110,Dominos,"Delhi B1",Delhi,2023-08-01,Veg,794,42,115,721,UPI,Premium,4.2,"Fast Food"
O3231,C599,26,D782,R159,Dominos,"Hyderabad B9",Hyderabad,2024-02-09,Non-Veg,613,39,33,619,UPI,Premium,4.3,"Casual Dining"
O3232,C224,30,D123,R389,"Biryani House","Bangalore B7",Bangalore,2023-06-02,Veg,309,49,135,223,UPI,Premium,3.4,"Fast Food"
O3233,C1915,26,D796,R308,"Pizza Hut","Hyderabad B5",Hyderabad,2023-07-09,Veg,363,58,98,323,UPI,Occasional,3.3,Cafe
O3234,C656,31,D825,R43,"Pizza Hut","Hyderabad B5",Hyderabad,2024-07-23,Veg,855,40,67,828,Cash,Occasional,3,"Fast Food"
O3235,C1623,69,D472,R43,"Pizza Hut","Hyderabad B5",Hyderabad,2024-03-12,Non-Veg,781,45,69,757,UPI,Premium,3.5,"Fast Food"
O3236,C1395,48,D225,R129,KFC,"Delhi B5",Delhi,2023-08-21,Non-Veg,816,54,44,826,Card,Regular,4.2,"Fast Food"
O3237,C824,28,D630,R305,Dominos,"Bangalore B1",Bangalore,2023-10-21,Non-Veg,215,40,6,249,UPI,Premium,4,"Fast Food"
O3238,C719,51,D86,R323,"Pizza Hut","Bangalore B3",Bangalore,2024-05-08,Non-Veg,919,32,142,809,UPI,Premium,4.5,"Casual Dining"
O3239,C769,39,D680,R185,Dominos,"Pune B4",Pune,2024-04-05,Veg,583,25,110,498,UPI,Premium,4.4,"Casual Dining"
O3240,C1815,35,D667,R5,KFC,"Delhi B4",Delhi,2024-01-18,Non-Veg,211,32,49,194,UPI,Occasional,3.8,"Fast Food"
O3241,C529,61,D478,R244,"Pizza Hut","Delhi B10",Delhi,2023-12-03,Non-Veg,733,39,80,692,UPI,Premium,3.1,Cafe
O3242,C907,36,D328,R114,"Biryani House","Bangalore B2",Bangalore,2023-12-29,Non-Veg,811,57,129,739,Cash,Regular,4,"Fast Food"
O3243,C1774,40,D341,R35,McDonalds,"Bangalore B6",Bangalore,2023-03-28,Veg,292,40,146,186,UPI,Regular,3.2,"Casual Dining"
O3244,C884,66,D159,R327,Dominos,"Pune B8",Pune,2023-10-30,Non-Veg,436,55,90,401,UPI,Regular,4.9,Cafe
O3245,C1281,32,D245,R227,McDonalds,"Hyderabad B4",Hyderabad,2023-07-29,Non-Veg,587,46,122,511,UPI,Regular,4.7,"Casual Dining"
O3246,C920,33,D477,R140,"Pizza Hut","Pune B5",Pune,2024-03-12,Non-Veg,794,56,135,715,Cash,Premium,3.2,Cafe
O3247,C850,37,D61,R176,"Biryani House","Mumbai B2",Mumbai,2024-06-09,Non-Veg,714,50,44,720,UPI,Premium,3.1,"Casual Dining"
O3248,C426,35,D707,R292,"Pizza Hut","Delhi B4",Delhi,2024-08-08,Non-Veg,390,32,137,285,UPI,Occasional,4.9,"Casual Dining"
O3249,C639,32,D873,R86,Dominos,"Bangalore B8",Bangalore,2024-10-04,Veg,318,24,27,315,UPI,Premium,3.7,Cafe
O3250,C974,40,D860,R75,Dominos,"Pune B10",Pune,2024-02-15,Veg,522,47,124,445,Cash,Occasional,3.4,Cafe
O3251,C785,36,D372,R347,Dominos,"Bangalore B3",Bangalore,2023-04-04,Veg,651,60,104,607,Cash,Premium,3.2,"Fast Food"
O3252,C1132,38,D810,R302,"Biryani House","Hyderabad B5",Hyderabad,2024-06-05,Non-Veg,261,24,20,265,UPI,Occasional,4.2,"Fast Food"
O3253,C1328,40,D942,R162,Dominos,"Pune B9",Pune,2024-02-08,Non-Veg,254,39,59,234,UPI,Premium,4.3,"Fast Food"
O3254,C1735,40,D897,R9,"Pizza Hut","Hyderabad B2",Hyderabad,2023-09-30,Non-Veg,835,27,97,765,Cash,Occasional,4.7,"Fast Food"
O3255,C1259,30,D506,R169,KFC,"Mumbai B10",Mumbai,2024-09-07,Veg,383,56,80,359,Cash,Premium,4.5,"Fast Food"
O3256,C1775,27,D615,R255,Dominos,"Pune B2",Pune,2023-07-17,Non-Veg,303,43,93,253,Cash,Premium,4,Cafe
O3257,C689,34,D337,R186,"Pizza Hut","Delhi B5",Delhi,2023-12-09,Veg,391,34,126,299,UPI,Premium,4.1,Cafe
O3258,C820,36,D894,R399,"Pizza Hut","Mumbai B7",Mumbai,2024-01-24,Veg,971,22,0,993,UPI,Premium,3.4,"Fast Food"
O3259,C251,36,D169,R264,"Pizza Hut","Mumbai B4",Mumbai,2023-04-24,Non-Veg,357,31,89,299,UPI,Regular,3.5,Cafe
O3260,C279,38,D396,R44,"Biryani House","Hyderabad B9",Hyderabad,2024-05-17,Veg,227,30,95,162,Cash,Occasional,4.5,"Fast Food"
O3261,C1030,41,D217,R309,McDonalds,"Hyderabad B6",Hyderabad,2024-07-05,Non-Veg,632,54,11,675,UPI,Occasional,3,Cafe
O3262,C1199,57,D45,R359,McDonalds,"Mumbai B9",Mumbai,2023-05-16,Veg,775,35,136,674,UPI,Occasional,3.8,"Fast Food"
O3263,C1867,32,D104,R388,Dominos,"Mumbai B9",Mumbai,2024-05-09,Veg,457,36,97,396,Card,Premium,3.9,"Casual Dining"
O3264,C393,60,D924,R116,Dominos,"Delhi B9",Delhi,2023-03-18,Non-Veg,790,55,40,805,UPI,Regular,4.3,"Fast Food"
O3265,C1972,26,D892,R199,"Biryani House","Delhi B9",Delhi,2024-01-03,Non-Veg,351,22,82,291,UPI,Premium,4.1,"Casual Dining"
O3266,C1048,33,D2,R72,McDonalds,"Pune B10",Pune,2023-07-06,Non-Veg,261,59,50,270,Cash,Premium,3.5,"Casual Dining"
O3267,C265,27,D264,R251,Dominos,"Delhi B10",Delhi,2023-06-15,Non-Veg,928,37,24,941,Cash,Regular,3.7,"Casual Dining"
O3268,C1657,38,D444,R73,Dominos,"Bangalore B1",Bangalore,2024-09-26,Non-Veg,692,37,120,609,UPI,Premium,4.7,Cafe
O3269,C414,36,D92,R364,"Pizza Hut","Bangalore B5",Bangalore,2024-07-17,Veg,371,43,135,279,Cash,Regular,3.2,Cafe
O3270,C1784,28,D964,R71,McDonalds,"Delhi B5",Delhi,2024-07-11,Non-Veg,832,50,56,826,Cash,Premium,3,"Fast Food"
O3271,C420,36,D467,R261,KFC,"Mumbai B3",Mumbai,2023-10-25,Veg,619,45,103,561,UPI,Regular,4.2,"Fast Food"
O3272,C513,31,D882,R362,Dominos,"Bangalore B2",Bangalore,2023-11-10,Veg,813,57,62,808,UPI,Premium,4.8,Cafe
O3273,C1035,26,D270,R231,"Biryani House","Mumbai B7",Mumbai,2023-08-26,Veg,371,49,43,377,UPI,Occasional,3.7,"Casual Dining"
O3274,C1471,36,D164,R24,"Pizza Hut","Hyderabad B3",Hyderabad,2023-05-23,Non-Veg,754,48,136,666,Cash,Regular,3.8,"Fast Food"
O3275,C65,34,D534,R381,KFC,"Hyderabad B10",Hyderabad,2023-11-08,Non-Veg,557,39,99,497,Cash,Premium,4.3,"Fast Food"
O3276,C618,31,D667,R197,Dominos,"Delhi B4",Delhi,2024-03-24,Veg,557,39,32,564,UPI,Regular,3.8,"Casual Dining"
O3277,C1670,68,D694,R161,Dominos,"Delhi B2",Delhi,2023-11-09,Veg,682,51,15,718,Card,Occasional,3.4,"Fast Food"
O3278,C1192,68,D600,R95,KFC,"Pune B2",Pune,2024-03-14,Non-Veg,336,27,31,332,UPI,Premium,4.7,"Fast Food"
O3279,C1017,28,D687,R128,McDonalds,"Hyderabad B9",Hyderabad,2023-06-04,Veg,918,36,116,838,UPI,Regular,3.5,"Fast Food"
O3280,C1909,40,D612,R137,McDonalds,"Mumbai B9",Mumbai,2024-03-30,Non-Veg,302,55,86,271,UPI,Premium,4.4,"Casual Dining"
O3281,C1416,38,D703,R392,"Biryani House","Mumbai B2",Mumbai,2024-05-28,Veg,923,43,90,876,Cash,Occasional,4,"Casual Dining"
O3282,C1474,37,D533,R203,"Pizza Hut","Hyderabad B9",Hyderabad,2023-09-20,Veg,970,41,149,862,UPI,Premium,3.1,"Fast Food"
O3283,C1724,32,D990,R13,Dominos,"Delhi B8",Delhi,2023-12-23,Veg,877,52,81,848,UPI,Premium,3.5,Cafe
O3284,C1983,36,D233,R334,"Biryani House","Hyderabad B10",Hyderabad,2023-11-22,Non-Veg,894,44,39,899,UPI,Regular,3.8,Cafe
O3285,C1442,32,D75,R396,"Pizza Hut","Bangalore B8",Bangalore,2024-02-16,Non-Veg,409,21,103,327,Card,Occasional,3.4,Cafe
O3286,C1930,43,D796,R227,McDonalds,"Hyderabad B4",Hyderabad,2023-07-25,Non-Veg,724,33,140,617,Cash,Occasional,3.3,"Casual Dining"
O3287,C581,39,D778,R332,KFC,"Mumbai B10",Mumbai,2023-10-09,Veg,306,30,74,262,UPI,Regular,4.4,"Fast Food"
O3288,C468,31,D549,R132,McDonalds,"Hyderabad B1",Hyderabad,2023-10-31,Non-Veg,206,59,73,192,UPI,Occasional,4.6,Cafe
O3289,C1456,33,D775,R74,McDonalds,"Mumbai B3",Mumbai,2024-06-28,Non-Veg,545,36,119,462,Cash,Occasional,4.2,"Casual Dining"
O3290,C395,25,D209,R382,McDonalds,"Mumbai B8",Mumbai,2023-09-21,Veg,856,39,73,822,UPI,Regular,3.5,Cafe
O3291,C1735,35,D633,R236,Dominos,"Hyderabad B9",Hyderabad,2024-02-17,Non-Veg,496,39,47,488,Cash,Occasional,3.9,"Fast Food"
O3292,C164,40,D430,R282,"Biryani House","Delhi B8",Delhi,2024-08-02,Veg,310,52,128,234,Cash,Regular,4,Cafe
O3293,C548,44,D39,R39,KFC,"Mumbai B7",Mumbai,2023-04-21,Non-Veg,980,35,131,884,Cash,Occasional,4.4,"Casual Dining"
O3294,C1935,34,D518,R183,"Biryani House","Pune B3",Pune,2024-01-05,Non-Veg,443,45,118,370,UPI,Premium,4.8,"Fast Food"
O3295,C303,48,D586,R109,Dominos,"Bangalore B3",Bangalore,2023-06-23,Non-Veg,601,51,140,512,Cash,Premium,4.3,Cafe
O3296,C480,29,D704,R87,KFC,"Delhi B7",Delhi,2024-08-28,Veg,363,39,43,359,UPI,Regular,3.2,"Fast Food"
O3297,C1464,27,D232,R116,Dominos,"Delhi B9",Delhi,2023-11-06,Veg,759,59,109,709,Cash,Regular,3.8,"Fast Food"
O3298,C1734,29,D304,R246,"Biryani House","Delhi B1",Delhi,2024-01-30,Veg,419,46,97,368,Cash,Premium,3.9,"Fast Food"
O3299,C279,56,D191,R385,"Biryani House","Hyderabad B4",Hyderabad,2023-08-28,Veg,907,42,138,811,UPI,Occasional,3.4,"Casual Dining"
O3300,C857,70,D720,R15,Dominos,"Hyderabad B9",Hyderabad,2024-03-25,Non-Veg,450,31,122,359,Cash,Occasional,4.9,"Fast Food"
O3301,C1904,30,D453,R359,McDonalds,"Mumbai B9",Mumbai,2023-12-05,Veg,780,43,110,713,UPI,Premium,3.3,"Fast Food"
O3302,C656,28,D649,R9,"Pizza Hut","Hyderabad B2",Hyderabad,2024-07-22,Veg,394,49,142,301,Cash,Occasional,4.6,"Fast Food"
O3303,C698,35,D176,R138,"Pizza Hut","Hyderabad B5",Hyderabad,2024-08-05,Non-Veg,718,26,139,605,Card,Premium,4.4,"Fast Food"
O3304,C625,33,D15,R53,KFC,"Hyderabad B5",Hyderabad,2023-07-22,Non-Veg,238,37,124,151,Cash,Regular,3.6,"Fast Food"
O3305,C153,49,D312,R212,"Biryani House","Bangalore B6",Bangalore,2024-05-19,Veg,587,36,98,525,Cash,Premium,3.5,"Casual Dining"
O3306,C1774,36,D985,R366,McDonalds,"Bangalore B2",Bangalore,2024-01-23,Veg,351,58,129,280,Cash,Regular,3.6,Cafe
O3307,C957,30,D214,R351,"Pizza Hut","Delhi B9",Delhi,2023-12-29,Veg,931,50,9,972,UPI,Premium,3.5,"Fast Food"
O3308,C1923,31,D980,R252,"Pizza Hut","Hyderabad B1",Hyderabad,2024-02-25,Veg,867,37,144,760,Cash,Occasional,3.2,"Fast Food"
O3309,C173,38,D108,R165,"Biryani House","Hyderabad B3",Hyderabad,2023-04-24,Non-Veg,239,47,19,267,UPI,Regular,3.9,"Casual Dining"
O3310,C248,35,D408,R127,KFC,"Pune B5",Pune,2023-07-24,Veg,864,20,33,851,UPI,Regular,4,"Fast Food"
O3311,C1276,32,D492,R208,"Biryani House","Pune B2",Pune,2024-01-29,Veg,976,23,25,974,UPI,Regular,4.2,"Fast Food"
O3312,C1087,25,D997,R239,McDonalds,"Pune B3",Pune,2023-12-13,Non-Veg,303,31,77,257,Cash,Regular,4.8,Cafe
O3313,C294,25,D103,R342,"Biryani House","Pune B5",Pune,2024-05-23,Veg,220,57,146,131,UPI,Premium,3,"Fast Food"
O3314,C916,37,D114,R278,Dominos,"Bangalore B1",Bangalore,2023-08-14,Non-Veg,748,30,61,717,UPI,Occasional,3.2,Cafe
O3315,C478,26,D831,R303,"Pizza Hut","Delhi B3",Delhi,2024-02-22,Non-Veg,512,34,45,501,UPI,Regular,4.7,"Casual Dining"
O3316,C113,32,D378,R204,"Pizza Hut","Mumbai B1",Mumbai,2023-05-01,Non-Veg,721,60,11,770,Cash,Regular,4.6,"Fast Food"
O3317,C1803,21,D856,R139,KFC,"Mumbai B6",Mumbai,2024-04-11,Non-Veg,371,29,74,326,UPI,Premium,3.1,"Casual Dining"
O3318,C1414,25,D950,R239,McDonalds,"Pune B3",Pune,2023-11-11,Veg,657,27,9,675,Cash,Occasional,4.4,Cafe
O3319,C162,66,D657,R82,McDonalds,"Delhi B8",Delhi,2024-06-03,Veg,585,25,51,559,Cash,Regular,4.3,"Casual Dining"
O3320,C1710,34,D87,R91,Dominos,"Bangalore B2",Bangalore,2024-06-19,Veg,396,60,127,329,Cash,Occasional,4.1,Cafe
O3321,C1468,54,D122,R38,McDonalds,"Bangalore B5",Bangalore,2023-08-23,Non-Veg,842,22,105,759,UPI,Premium,4.8,"Casual Dining"
O3322,C1021,28,D764,R274,KFC,"Pune B2",Pune,2024-08-11,Non-Veg,597,38,145,490,UPI,Occasional,4.3,Cafe
O3323,C1849,23,D415,R212,"Biryani House","Bangalore B6",Bangalore,2024-01-20,Veg,662,27,61,628,UPI,Regular,4.6,"Casual Dining"
O3324,C1214,26,D364,R291,"Biryani House","Delhi B3",Delhi,2023-09-25,Veg,511,34,61,484,UPI,Regular,3.3,Cafe
O3325,C1546,41,D448,R157,KFC,"Mumbai B3",Mumbai,2024-06-24,Non-Veg,504,31,70,465,UPI,Occasional,4.1,Cafe
O3326,C1640,31,D818,R101,Dominos,"Bangalore B7",Bangalore,2023-06-24,Veg,425,41,66,400,UPI,Premium,3.3,"Fast Food"
O3327,C1220,27,D550,R345,KFC,"Mumbai B2",Mumbai,2023-09-03,Veg,581,58,122,517,UPI,Occasional,5,Cafe
O3328,C22,25,D646,R91,Dominos,"Bangalore B2",Bangalore,2023-09-22,Veg,799,35,92,742,UPI,Premium,4.8,Cafe
O3329,C329,35,D343,R148,"Pizza Hut","Delhi B2",Delhi,2023-04-23,Non-Veg,765,53,138,680,UPI,Regular,4.7,"Casual Dining"
O3330,C218,27,D74,R315,Dominos,"Bangalore B10",Bangalore,2023-08-07,Non-Veg,713,60,138,635,UPI,Premium,3.8,Cafe
O3331,C1631,39,D812,R86,Dominos,"Bangalore B8",Bangalore,2023-10-15,Non-Veg,287,59,32,314,UPI,Regular,4.1,Cafe
O3332,C286,40,D97,R264,"Pizza Hut","Mumbai B4",Mumbai,2024-02-20,Veg,893,33,136,790,UPI,Occasional,4.6,Cafe
O3333,C977,28,D342,R190,KFC,"Hyderabad B5",Hyderabad,2024-04-18,Veg,669,50,4,715,UPI,Premium,4,Cafe
O3334,C1572,39,D368,R269,KFC,"Hyderabad B4",Hyderabad,2024-05-27,Veg,657,46,142,561,UPI,Premium,4.6,"Casual Dining"
O3335,C1250,39,D564,R142,"Pizza Hut","Hyderabad B6",Hyderabad,2023-04-21,Veg,238,42,86,194,UPI,Regular,3.6,"Fast Food"
O3336,C758,32,D427,R203,"Pizza Hut","Hyderabad B9",Hyderabad,2024-05-07,Non-Veg,502,21,65,458,UPI,Regular,3.2,"Fast Food"
O3337,C910,36,D635,R152,"Biryani House","Mumbai B8",Mumbai,2024-06-01,Veg,735,48,33,750,UPI,Premium,4.5,Cafe
O3338,C7,27,D676,R69,"Pizza Hut","Bangalore B6",Bangalore,2024-02-18,Veg,229,54,62,221,Cash,Occasional,3.2,Cafe
O3339,C1691,36,D7,R94,"Pizza Hut","Mumbai B10",Mumbai,2023-09-21,Veg,973,57,26,1004,Cash,Occasional,4.6,"Fast Food"
O3340,C1787,61,D588,R93,McDonalds,"Mumbai B6",Mumbai,2023-10-14,Veg,208,29,47,190,Cash,Premium,4.3,"Casual Dining"
O3341,C833,31,D504,R86,Dominos,"Bangalore B8",Bangalore,2023-08-29,Non-Veg,698,56,31,723,Cash,Premium,3,Cafe
O3342,C1026,38,D469,R116,Dominos,"Delhi B9",Delhi,2023-08-21,Non-Veg,292,23,141,174,Cash,Premium,4.5,"Fast Food"
O3343,C1241,26,D17,R160,Dominos,"Pune B1",Pune,2023-04-02,Veg,566,50,8,608,UPI,Premium,4.6,"Casual Dining"
O3344,C1681,65,D231,R274,KFC,"Pune B2",Pune,2023-08-26,Non-Veg,404,40,88,356,Cash,Premium,4.4,Cafe
O3345,C1545,25,D801,R131,KFC,"Pune B7",Pune,2023-03-01,Non-Veg,356,24,127,253,Card,Premium,3.1,Cafe
O3346,C1801,33,D473,R60,"Pizza Hut","Mumbai B3",Mumbai,2024-06-12,Non-Veg,361,49,144,266,Cash,Occasional,3.8,Cafe
O3347,C105,39,D588,R137,McDonalds,"Mumbai B9",Mumbai,2024-04-10,Veg,578,55,67,566,UPI,Premium,4.3,"Casual Dining"
O3348,C716,29,D727,R286,"Biryani House","Delhi B6",Delhi,2024-02-23,Veg,576,46,10,612,UPI,Regular,4.2,Cafe
O3349,C212,40,D322,R6,Dominos,"Mumbai B4",Mumbai,2023-08-24,Non-Veg,233,28,2,259,Cash,Regular,5,Cafe
O3350,C479,30,D566,R379,Dominos,"Pune B6",Pune,2024-01-13,Veg,274,60,55,279,Cash,Occasional,3.6,"Fast Food"
O3351,C629,37,D11,R181,"Biryani House","Hyderabad B9",Hyderabad,2024-02-24,Non-Veg,351,34,114,271,Cash,Premium,3.4,"Casual Dining"
O3352,C1425,46,D586,R175,KFC,"Bangalore B7",Bangalore,2023-08-04,Non-Veg,472,58,115,415,UPI,Occasional,4.3,Cafe
O3353,C415,34,D831,R83,Dominos,"Delhi B2",Delhi,2024-02-28,Veg,659,33,76,616,UPI,Premium,4.7,"Fast Food"
O3354,C361,29,D89,R256,Dominos,"Mumbai B5",Mumbai,2024-07-03,Veg,719,40,41,718,UPI,Premium,4.7,"Fast Food"
O3355,C1751,26,D919,R252,"Pizza Hut","Hyderabad B1",Hyderabad,2024-01-21,Veg,708,57,140,625,UPI,Occasional,5,"Fast Food"
O3356,C442,62,D839,R129,KFC,"Delhi B5",Delhi,2024-02-17,Veg,678,59,53,684,Cash,Occasional,4.7,"Fast Food"
O3357,C258,26,D968,R206,McDonalds,"Mumbai B3",Mumbai,2024-03-15,Non-Veg,630,34,53,611,UPI,Regular,3.8,Cafe
O3358,C964,67,D516,R15,Dominos,"Hyderabad B9",Hyderabad,2023-07-03,Veg,402,50,45,407,UPI,Premium,4.8,"Fast Food"
O3359,C1722,49,D889,R131,KFC,"Pune B7",Pune,2023-11-14,Veg,429,24,3,450,UPI,Occasional,4.5,Cafe
O3360,C787,29,D997,R174,Dominos,"Pune B8",Pune,2024-02-10,Veg,275,32,141,166,UPI,Regular,4.8,Cafe
O3361,C759,25,D414,R30,"Pizza Hut","Mumbai B5",Mumbai,2024-05-13,Veg,245,39,40,244,Card,Premium,3.1,"Casual Dining"
O3362,C1134,39,D343,R230,KFC,"Delhi B7",Delhi,2023-04-25,Veg,928,48,81,895,UPI,Occasional,4.7,"Casual Dining"
O3363,C6,58,D806,R12,"Biryani House","Bangalore B7",Bangalore,2023-06-06,Veg,526,43,79,490,Card,Regular,4.8,"Casual Dining"
O3364,C1106,26,D537,R188,KFC,"Bangalore B1",Bangalore,2023-07-13,Non-Veg,972,51,63,960,Card,Regular,3.5,Cafe
O3365,C154,28,D972,R55,"Pizza Hut","Delhi B3",Delhi,2024-05-23,Veg,634,50,26,658,UPI,Occasional,4.6,"Casual Dining"
O3366,C1586,27,D307,R103,"Pizza Hut","Hyderabad B1",Hyderabad,2023-12-26,Non-Veg,365,25,78,312,UPI,Occasional,4.4,Cafe
O3367,C1465,58,D196,R325,KFC,"Hyderabad B4",Hyderabad,2024-07-11,Non-Veg,489,45,117,417,Cash,Premium,4.6,"Casual Dining"
